price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
680000.0,2.25,1820,1.0,7,1320,500,1960,98005,-122.169,1780
1457000.0,1.5,2650,2.0,9,2400,250,1909,98112,-122.305,2420
300000.0,1.0,910,1.0,7,910,0,1971,98034,-122.238,1250
629950.0,2.5,1680,2.0,9,1120,560,2014,98119,-122.374,1610
349900.0,1.75,1550,1.0,6,970,580,1969,98045,-121.744,1550
690000.0,2.5,2780,2.0,8,2780,0,2001,98075,-122.039,2670
1454000.0,4.0,4070,2.0,10,4070,0,2014,98033,-122.18700000000001,2640
1288000.0,2.5,3240,2.0,11,3240,0,1987,98040,-122.23200000000001,3470
696000.0,3.5,3650,2.0,9,2550,1100,1996,98045,-121.73,2860
650000.0,2.25,2180,2.0,8,2180,0,1976,98053,-122.08200000000001,2060
640000.0,3.5,2480,2.0,8,2480,0,1998,98074,-122.06,2380
499950.0,2.5,3180,1.0,9,3180,0,1978,98038,-122.054,2500
490000.0,2.5,3630,2.0,10,3630,0,1997,98042,-122.12700000000001,3370
685000.0,2.5,3160,2.0,9,3160,0,2003,98027,-122.06700000000001,3670
387500.0,1.0,1370,2.0,6,1370,0,1942,98146,-122.376,1090
401750.0,1.5,1070,2.0,8,1000,70,2005,98116,-122.382,1170
254950.0,2.0,2180,1.0,7,1170,1010,1977,98038,-122.046,1630
500000.0,2.25,2420,2.0,8,2420,0,1977,98027,-122.006,2410
856500.0,2.5,3290,2.0,10,3290,0,2003,98052,-122.10700000000001,3290
552000.0,1.0,1430,1.0,6,1080,350,1919,98115,-122.296,1630
506500.0,2.5,1890,1.0,7,1500,390,1978,98034,-122.21799999999999,2070
500000.0,2.25,1760,2.0,8,1760,0,1988,98029,-122.01299999999999,1960
280000.0,2.75,2230,1.0,7,1400,830,1968,98168,-122.32,1740
308000.0,1.75,1630,1.0,7,1330,300,1979,98045,-121.74600000000001,1630
613500.0,2.5,2350,2.0,8,2350,0,1989,98029,-122.02,2270
255000.0,1.75,1550,1.0,7,1050,500,1976,98010,-122.037,1550
545000.0,2.5,3550,2.0,10,3550,0,1977,98014,-121.869,3080
620000.0,2.5,2720,1.0,7,1360,1360,1966,98075,-122.02,1920
450000.0,1.75,1740,1.5,7,1740,0,1949,98126,-122.37299999999999,990
279000.0,1.75,1840,1.0,7,1090,750,1976,98031,-122.189,1840
625000.0,2.5,2010,2.0,9,2010,0,2009,98027,-122.015,2250
274950.0,1.75,1670,1.0,7,1320,350,1987,98042,-122.116,1650
423000.0,1.75,1820,1.0,7,1040,780,1952,98126,-122.37799999999999,1700
350000.0,1.0,720,1.0,6,720,0,1950,98028,-122.255,952
305000.0,1.75,2370,1.0,7,1460,910,1968,98001,-122.27799999999999,1450
368000.0,1.75,2120,1.0,7,1060,1060,1966,98198,-122.329,1830
232000.0,1.75,1290,1.0,7,1290,0,1984,98023,-122.34899999999999,1440
250000.0,3.0,1800,2.0,7,1800,0,2000,98108,-122.294,1830
220000.0,1.75,1230,1.0,7,1230,0,1966,98058,-122.17200000000001,1420
435000.0,2.0,1380,1.0,7,750,630,1986,98107,-122.363,1630
350000.0,1.0,740,1.0,6,740,0,1922,98126,-122.37100000000001,1080
206325.0,2.5,1720,1.5,7,1720,0,1970,98058,-122.167,1720
339000.0,2.5,1720,1.5,7,1720,0,1970,98058,-122.167,1720
399000.0,2.5,2100,1.0,7,2100,0,1969,98059,-122.161,1750
529000.0,1.0,1210,1.0,6,900,310,1950,98199,-122.396,1330
640000.0,2.5,2210,2.0,9,2210,0,1999,98075,-122.01899999999999,2970
735000.0,2.5,2470,3.0,8,2470,0,2004,98117,-122.389,1270
378000.0,2.5,2760,1.0,8,1600,1160,1960,98125,-122.29700000000001,460
775000.0,2.0,2540,1.5,8,1600,940,1905,98144,-122.292,2040
2250000.0,4.25,5150,2.5,11,4170,980,1954,98112,-122.28200000000001,4270
1350000.0,4.5,3420,3.0,9,3420,0,2014,98103,-122.33,1360
380000.0,2.5,2270,1.0,8,1540,730,1967,98034,-122.241,2020
624900.0,2.5,2270,1.0,8,1540,730,1967,98034,-122.241,2020
379770.0,2.5,1470,2.0,8,1160,310,2005,98029,-121.99799999999999,1470
340000.0,1.75,1280,1.0,8,1030,250,1976,98077,-122.071,1160
515500.0,2.75,2830,2.0,8,2830,0,2005,98059,-122.14,2830
600000.0,2.25,1970,1.5,7,1500,470,1908,98115,-122.29299999999999,1980
400000.0,1.0,1390,1.0,6,1390,0,1960,98019,-121.90299999999999,1620
364000.0,1.0,1020,1.5,6,1020,0,1947,98155,-122.321,1290
440000.0,2.5,2250,2.0,8,2250,0,1989,98059,-122.15,1980
285000.0,1.0,800,1.0,6,800,0,1954,98125,-122.296,1530
669000.0,1.0,1560,1.5,7,1560,0,1915,98112,-122.292,1530
475000.0,2.0,2100,1.0,7,1050,1050,1962,98125,-122.292,1470
747000.0,1.0,990,1.0,7,990,0,1911,98103,-122.34100000000001,1560
317000.0,1.5,1060,1.0,7,1060,0,1981,98126,-122.37200000000001,1060
390000.0,1.0,1270,1.0,6,1270,0,1941,98125,-122.311,1580
1070000.0,2.5,2740,2.0,9,2740,0,2012,98107,-122.37100000000001,1660
1205000.0,2.75,2470,1.0,9,1570,900,1960,98107,-122.35799999999999,1620
580000.0,1.75,1970,1.0,7,1130,840,1908,98117,-122.37899999999999,1250
518000.0,2.5,2070,1.0,8,1370,700,1969,98006,-122.178,2070
147500.0,1.75,1010,1.0,7,1010,0,1969,98042,-122.117,1010
555000.0,2.25,2220,1.0,8,1450,770,1965,98006,-122.177,1980
427500.0,2.0,1090,3.0,8,1090,0,2008,98109,-122.34200000000001,1090
1735000.0,2.5,4310,1.5,10,2510,1800,1982,98177,-122.38,3810
265950.0,2.5,1490,2.0,7,1490,0,2002,98042,-122.133,2060
247500.0,1.0,700,1.0,6,700,0,1950,98133,-122.34,990
244000.0,1.0,1450,1.0,6,1450,0,1943,98146,-122.348,1160
578550.0,2.5,2120,2.0,8,2120,0,1989,98029,-122.012,2330
451000.0,2.5,1670,2.0,7,1670,0,2005,98029,-121.99799999999999,1650
489000.0,1.75,1810,2.0,8,1810,0,2004,98053,-122.03399999999999,1350
190000.0,1.0,710,1.0,5,710,0,1915,98014,-121.90899999999999,1680
475000.0,3.0,2540,1.0,7,1580,960,1978,98072,-122.14399999999999,2270
485000.0,2.0,1420,1.5,7,1420,0,1905,98103,-122.34899999999999,1420
530000.0,2.75,2440,2.0,8,1840,600,1987,98027,-121.95700000000001,2440
379000.0,2.5,2570,2.0,9,2570,0,1994,98030,-122.17,2770
1629000.0,2.5,3090,2.0,9,3090,0,1964,98004,-122.21799999999999,3740
739000.0,1.75,2050,1.5,8,1300,750,1926,98112,-122.304,2220
189950.0,1.0,920,1.0,6,920,0,1969,98042,-122.08200000000001,920
637500.0,3.0,2320,2.0,8,2160,160,1999,98029,-122.009,2330
2225000.0,3.0,3450,1.0,9,1960,1490,1949,98177,-122.38,3220
209950.0,1.0,1660,1.0,7,960,700,1963,98023,-122.352,1370
460000.0,1.0,1130,1.0,6,830,300,1944,98125,-122.28299999999999,1050
543500.0,2.5,2550,2.0,8,2550,0,1998,98065,-121.87,2420
376000.0,2.75,2420,2.0,8,2420,0,2005,98038,-122.029,2420
430000.0,2.25,1470,2.0,8,1470,0,2005,98029,-121.999,1380
515000.0,2.5,2030,1.0,7,1530,500,1953,98166,-122.345,2400
580000.0,2.75,2310,1.5,6,2310,0,1915,98117,-122.39,1340
600000.0,3.5,3370,2.0,9,2650,720,1998,98027,-122.089,3330
476800.0,1.75,1900,1.5,6,1900,0,1919,98052,-122.13600000000001,2070
815000.0,1.5,1940,2.0,8,1740,200,1916,98105,-122.325,1580
455600.0,2.5,2420,2.0,7,2420,0,1998,98065,-121.87100000000001,2420
270000.0,1.0,1010,1.0,7,1010,0,1969,98059,-122.105,1010
1200000.0,4.0,2710,3.0,10,2380,330,1974,98119,-122.36399999999999,1530
525000.0,1.5,1340,1.5,7,1340,0,1903,98119,-122.36399999999999,1340
242000.0,1.75,1310,1.0,7,1310,0,1979,98198,-122.29,1440
715000.0,2.5,2650,1.0,8,1680,970,1960,98029,-122.02799999999999,2650
475000.0,2.75,1890,2.0,8,1890,0,1999,98065,-121.867,1890
370000.0,3.0,2580,2.0,8,2580,0,1999,98058,-122.185,2010
788600.0,2.75,3500,2.0,9,3500,0,2005,98053,-122.025,3920
160000.0,1.0,1040,1.0,6,1040,0,1912,98032,-122.234,910
800000.0,1.75,1930,2.0,7,1930,0,1930,98014,-121.911,1710
520000.0,3.0,2190,2.0,8,2190,0,1992,98029,-122.00200000000001,2130
725000.0,1.75,1530,2.0,8,1530,0,1985,98136,-122.38799999999999,2140
335000.0,1.0,1480,1.5,7,1480,0,1914,98118,-122.26700000000001,2380
919000.0,2.5,3620,1.0,10,2220,1400,1993,98075,-122.027,3530
425000.0,2.75,3370,2.0,9,2650,720,1986,98092,-122.197,2150
420000.0,2.5,2100,1.0,7,1140,960,1983,98155,-122.31700000000001,1830
905000.0,3.0,3370,2.0,10,3370,0,1981,98072,-122.12899999999999,3370
435000.0,1.0,2240,1.0,7,1120,1120,1940,98118,-122.271,1390
438000.0,2.5,1650,2.0,7,1650,0,2003,98053,-122.03399999999999,1560
725000.0,2.75,2630,2.0,8,2630,0,1994,98052,-122.163,2670
840000.0,1.75,2330,2.0,8,1300,1030,1924,98105,-122.289,2040
425500.0,2.5,1970,2.0,8,1970,0,1978,98052,-122.10799999999999,1850
853505.0,2.5,2820,1.0,9,1770,1050,1985,98034,-122.228,3740
398000.0,1.0,590,1.5,5,590,0,1983,98010,-122.03299999999999,2020
418500.0,2.5,2060,2.0,7,2060,0,2007,98065,-121.884,2060
826000.0,1.5,1890,1.5,9,1890,0,1929,98109,-122.353,2560
742000.0,2.5,2810,2.0,10,2810,0,1997,98075,-121.98100000000001,3540
180000.0,1.0,1470,1.5,6,1470,0,1924,98055,-122.197,1770
286000.0,1.75,2190,2.0,8,2190,0,1978,98023,-122.37299999999999,2410
421200.0,2.5,1440,2.0,7,1440,0,2003,98053,-122.035,1650
390000.0,3.0,2480,1.0,8,1500,980,1994,98038,-122.03299999999999,2480
739000.0,2.5,2780,2.0,9,2780,0,2002,98006,-122.12200000000001,2750
499900.0,3.0,2180,2.0,7,2180,0,1968,98027,-122.03299999999999,1500
670000.0,2.25,3340,1.0,8,3340,0,1950,98155,-122.292,2060
842500.0,2.25,2560,1.5,8,2150,410,1910,98112,-122.306,2970
492500.0,2.25,1600,2.0,7,1600,0,1978,98070,-122.505,1600
836500.0,2.5,2230,3.0,9,2230,0,1996,98118,-122.265,2230
334000.0,1.0,900,2.0,7,900,0,1945,98199,-122.397,1570
179900.0,1.0,1010,1.0,6,1010,0,1977,98042,-122.14,1270
563000.0,2.0,1580,1.0,7,870,710,1940,98103,-122.34200000000001,1310
310000.0,2.5,1890,2.0,7,1890,0,2003,98038,-122.031,2100
335000.0,2.25,2160,1.0,7,1460,700,1965,98133,-122.35600000000001,1880
499950.0,2.25,2160,1.0,7,1460,700,1965,98133,-122.35600000000001,1880
658500.0,1.0,1410,1.5,8,1410,0,1927,98103,-122.333,1410
297000.0,1.5,1430,3.0,7,1430,0,1999,98125,-122.29,1430
725000.0,1.75,2380,2.0,8,2380,0,1917,98105,-122.325,2030
780000.0,2.25,2206,1.0,6,866,1340,1983,98074,-122.069,2590
252500.0,1.0,1030,1.0,7,880,150,1947,98125,-122.32,1610
330000.0,2.5,1070,2.0,7,720,350,2005,98102,-122.385,1120
525000.0,2.5,2320,1.0,9,1730,590,1990,98011,-122.204,2450
365000.0,1.75,1270,1.0,7,1270,0,1982,98074,-122.06299999999999,1280
500000.0,3.0,2570,2.0,7,2570,0,1930,98116,-122.40100000000001,1630
179950.0,1.0,920,1.0,6,920,0,1969,98042,-122.081,960
440000.0,2.0,1790,1.0,7,1790,0,2007,98045,-121.698,2290
145000.0,0.75,480,1.0,4,480,0,1948,98146,-122.36200000000001,1550
331000.0,3.0,2483,2.0,8,2483,0,2005,98030,-122.199,2075
780000.0,2.25,2140,2.0,9,2140,0,1905,98103,-122.351,1430
855000.0,1.75,1900,1.0,7,1300,600,1965,98103,-122.331,1880
225000.0,2.25,1650,1.0,8,1290,360,1986,98003,-122.304,1650
199000.0,1.0,1510,1.0,7,1510,0,1966,98003,-122.319,1180
550000.0,1.75,2910,1.5,8,2910,0,1979,98075,-122.035,2590
1425000.0,4.25,4960,2.5,11,3680,1280,1909,98109,-122.35600000000001,2160
805000.0,2.0,2710,1.5,8,1880,830,1929,98115,-122.295,2060
261000.0,1.5,1810,1.0,7,950,860,1983,98042,-122.06700000000001,1790
347000.0,1.0,940,1.0,7,940,0,1968,98052,-122.117,1430
390000.0,2.25,1600,1.0,7,1090,510,1979,98034,-122.23200000000001,1520
436000.0,2.5,2640,2.0,7,2640,0,2000,98011,-122.21700000000001,2460
1802750.0,3.25,3890,1.0,10,2260,1630,1977,98004,-122.22399999999999,3450
557000.0,2.5,1630,3.0,8,1630,0,2004,98107,-122.39299999999999,1500
135000.0,1.0,830,1.0,7,830,0,1959,98032,-122.29700000000001,1240
425000.0,2.5,1800,2.0,8,1800,0,1993,98019,-121.97,2450
648752.0,2.25,2060,1.0,8,1070,990,1964,98040,-122.23299999999999,2340
1388000.0,3.0,4040,1.0,9,2020,2020,1972,98004,-122.212,2990
630100.0,2.75,1910,1.0,7,1160,750,1977,98033,-122.2,1770
739000.0,2.5,2800,2.0,9,2800,0,1999,98014,-121.962,2750
269000.0,1.5,1320,2.0,7,1320,0,1986,98133,-122.338,1230
250000.0,1.0,1220,1.0,6,1220,0,1942,98056,-122.189,1140
475000.0,2.75,3100,2.0,7,3100,0,2007,98065,-121.887,2440
290000.0,1.0,550,1.0,6,550,0,1916,98117,-122.366,1100
219000.0,1.0,1080,1.5,7,1080,0,1953,98002,-122.219,1470
416000.0,1.0,880,1.0,6,880,0,1918,98117,-122.37200000000001,1250
179000.0,1.0,720,1.0,6,720,0,1949,98188,-122.274,1100
302000.0,2.75,2030,1.0,7,2030,0,1988,98003,-122.303,1790
565000.0,2.0,2040,2.0,7,2040,0,1961,98033,-122.195,2560
281700.0,1.0,1570,1.0,7,1070,500,1962,98031,-122.198,2030
480000.0,1.0,1500,1.0,7,1500,0,1902,98103,-122.338,2050
775000.0,2.5,3180,2.0,9,3180,0,1988,98027,-122.053,3020
375000.0,1.75,1260,1.0,7,1260,0,1947,98155,-122.321,1570
345000.0,1.5,1390,2.0,7,1390,0,1979,98045,-121.74700000000001,1390
300000.0,3.0,2850,1.0,8,2240,610,1977,98055,-122.209,1800
364950.0,2.5,2070,2.0,8,2070,0,2002,98058,-122.12,1900
410000.0,3.25,2650,1.0,8,1760,890,1956,98056,-122.19200000000001,2400
231000.0,1.75,1220,1.0,7,1220,0,1978,98023,-122.396,2000
445000.0,2.0,1630,1.0,9,1630,0,1987,98056,-122.193,2250
530000.0,2.5,1785,2.0,7,1595,190,1975,98004,-122.198,1780
353500.0,2.5,1260,2.0,8,840,420,2008,98144,-122.316,1270
209950.0,1.5,1380,1.0,7,1380,0,1960,98003,-122.323,1380
650000.0,1.75,2330,1.0,8,1320,1010,1950,98118,-122.274,1820
325000.0,1.0,840,1.0,7,840,0,1948,98126,-122.382,1120
257000.0,2.25,1730,1.0,8,1180,550,1978,98030,-122.166,1870
337000.0,2.5,2230,2.0,7,2230,0,2002,98042,-122.131,1970
541000.0,2.5,1790,2.0,8,1790,0,2005,98029,-121.99799999999999,1700
577500.0,2.5,2280,2.0,9,2280,0,1984,98074,-122.03399999999999,2400
560000.0,2.5,2430,1.0,8,1270,1160,1978,98136,-122.389,2510
979700.0,3.0,3730,1.5,7,2160,1570,1927,98102,-122.32,1890
750000.0,3.0,2230,1.0,8,1150,1080,1960,98008,-122.115,2040
407500.0,1.0,770,1.0,7,770,0,1923,98102,-122.322,1440
530000.0,1.75,1814,1.0,7,944,870,1951,98115,-122.281,1290
235000.0,1.75,1920,1.0,7,1000,920,1977,98002,-122.195,1910
715000.0,2.5,1860,1.5,7,1170,690,1928,98117,-122.359,1400
795000.0,3.0,2750,1.0,7,1730,1020,1957,98008,-122.13,2520
465000.0,2.5,1930,1.0,9,1930,0,1968,98023,-122.335,2100
287600.0,2.5,1950,2.0,7,1950,0,1990,98001,-122.28,1540
630000.0,3.0,2470,2.0,8,2470,0,1982,98007,-122.15299999999999,2470
445000.0,2.25,1630,1.0,7,1310,320,1986,98011,-122.23200000000001,1620
490000.0,2.25,2110,1.0,8,1630,480,1978,98072,-122.14399999999999,2370
565000.0,1.75,1490,1.0,8,1250,240,1954,98136,-122.39200000000001,1980
330000.0,2.5,1740,2.0,8,1320,420,2008,98106,-122.365,1740
463000.0,2.75,1900,1.0,7,1300,600,1961,98178,-122.229,2230
1870000.0,4.0,4510,2.0,10,4510,0,1969,98040,-122.228,3510
219500.0,1.0,1090,1.5,5,1090,0,1912,98002,-122.21700000000001,1170
622200.0,1.75,1720,1.0,7,1420,300,1959,98125,-122.304,1380
474800.0,3.25,1400,3.0,8,1400,0,2000,98103,-122.353,1400
465000.0,2.5,2090,1.0,7,1320,770,1965,98133,-122.339,1850
389950.0,1.75,1580,1.0,8,1580,0,1966,98177,-122.375,2100
650000.0,2.5,2620,2.0,8,2620,0,1984,98052,-122.12200000000001,2500
395000.0,2.0,1500,1.0,7,870,630,2003,98144,-122.301,1500
304500.0,2.5,2030,2.0,8,2030,0,2001,98031,-122.176,2260
307000.0,1.0,1020,1.0,6,1020,0,1949,98155,-122.31,1180
485000.0,2.5,1540,1.0,7,770,770,1938,98038,-122.037,1000
1562000.0,3.0,3910,1.0,9,2890,1020,1960,98004,-122.21700000000001,3620
650500.0,4.25,3920,2.0,7,3920,0,1955,98006,-122.15100000000001,1400
960000.0,2.5,3180,2.0,9,3180,0,1986,98040,-122.226,2670
710000.0,2.5,2330,2.0,9,2330,0,1997,98006,-122.181,2460
540000.0,2.5,2600,1.5,8,2150,450,1912,98146,-122.37899999999999,1700
601000.0,1.75,1950,1.0,7,1040,910,1951,98115,-122.285,1450
463828.0,1.75,3250,1.0,8,1650,1600,1965,98055,-122.225,2620
293000.0,1.0,1130,1.5,6,1130,0,1944,98166,-122.355,1130
597500.0,2.5,2620,2.0,7,2620,0,2002,98053,-122.037,2400
240000.0,1.0,1120,1.0,5,1120,0,1932,98045,-121.77,2150
284000.0,1.75,1800,1.0,7,1800,0,1968,98014,-121.906,1410
440000.0,1.75,2180,1.0,8,2000,180,1966,98028,-122.27,2590
340000.0,1.75,1960,1.0,7,980,980,1948,98106,-122.36399999999999,1070
363000.0,1.75,1960,1.0,7,980,980,1948,98106,-122.36399999999999,1070
270000.0,1.0,1150,1.0,6,1150,0,1910,98144,-122.31,1160
365000.0,2.5,2800,2.0,7,2800,0,1997,98042,-122.10799999999999,2060
428000.0,2.0,1310,1.0,7,780,530,1986,98103,-122.35,1460
600000.0,1.75,2340,1.0,8,2340,0,1988,98053,-122.044,3260
405000.0,2.5,1430,1.0,7,1430,0,1960,98033,-122.166,1470
339900.0,2.5,2340,1.0,8,1610,730,1981,98003,-122.331,2070
275000.0,1.0,1290,1.0,7,1290,0,1956,98166,-122.34100000000001,1410
361600.0,1.0,760,1.0,6,760,0,1941,98115,-122.31,1590
325000.0,2.0,2780,2.5,7,2780,0,1955,98030,-122.226,2120
1050000.0,2.0,2090,1.5,8,1530,560,1931,98112,-122.3,2010
959750.0,3.0,3060,1.0,8,2460,600,1957,98008,-122.096,2740
210000.0,1.0,1110,1.0,7,1110,0,1962,98146,-122.36,1200
258000.0,2.0,1790,1.5,7,1790,0,1998,98001,-122.289,1790
468000.0,1.5,1830,1.0,7,1830,0,1962,98056,-122.18,1830
710000.0,3.5,2850,2.0,8,1970,880,1905,98115,-122.321,1460
268000.0,1.0,1420,1.0,6,1420,0,1941,98146,-122.336,1480
115000.0,1.0,790,1.0,5,790,0,1930,98146,-122.365,1260
500000.0,2.5,2300,2.0,8,2300,0,1998,98034,-122.197,2010
431000.0,2.5,2440,1.0,9,2440,0,1996,98022,-122.01,3170
241500.0,2.0,1310,1.0,7,870,440,1995,98030,-122.186,1690
300000.0,1.0,1380,1.0,7,1380,0,1963,98031,-122.215,1890
982000.0,2.5,2790,2.0,9,2790,0,1987,98006,-122.15799999999999,2650
248500.0,2.5,1360,2.0,8,1360,0,1988,98003,-122.302,1540
665000.0,2.5,2510,2.0,9,2510,0,1998,98075,-122.03200000000001,2760
1215000.0,3.0,4560,2.0,10,4040,520,2001,98034,-122.243,2620
380000.0,1.0,780,1.0,6,780,0,1918,98126,-122.38,1500
220000.0,2.0,1410,1.0,7,1410,0,1940,98178,-122.277,1780
631500.0,2.0,2530,1.5,8,1910,620,1910,98116,-122.382,1310
386100.0,2.0,1270,1.0,7,1270,0,1972,98034,-122.179,1550
1050000.0,4.5,3180,2.0,9,1990,1190,1929,98199,-122.405,2110
650000.0,1.75,1450,1.5,7,1350,100,1903,98105,-122.32600000000001,1310
545000.0,1.75,2040,1.0,7,1160,880,1959,98038,-122.0,2040
870000.0,2.5,2650,2.0,9,2650,0,1984,98006,-122.14,2880
380000.0,1.75,1240,1.0,7,1240,0,1973,98133,-122.331,1700
265000.0,1.0,820,1.0,6,820,0,1957,98055,-122.2,1960
645500.0,1.0,1890,1.5,7,1890,0,1909,98117,-122.37899999999999,1670
570000.0,2.0,1270,2.0,7,1270,0,1911,98117,-122.359,1440
1200000.0,2.5,3350,1.0,10,1760,1590,1995,98006,-122.133,4240
605000.0,1.0,1550,1.5,8,1550,0,1927,98112,-122.306,1800
199500.0,1.0,920,1.0,7,920,0,1962,98001,-122.28399999999999,1188
445000.0,1.0,950,1.0,6,950,0,1941,98144,-122.301,1420
495000.0,1.75,2040,1.0,7,1020,1020,1917,98144,-122.288,1790
594000.0,1.75,1870,2.0,7,1200,670,1937,98115,-122.28299999999999,1790
465000.0,1.75,1720,1.0,8,900,820,1943,98199,-122.40100000000001,1600
160000.0,1.0,1020,1.0,6,1020,0,1915,98022,-121.927,980
340000.0,2.5,2690,2.0,9,2690,0,1998,98092,-122.171,2520
870000.0,2.0,3090,1.0,7,3090,0,1990,98052,-122.04899999999999,3300
249000.0,1.5,1070,1.0,6,1070,0,1940,98106,-122.34899999999999,1020
500000.0,2.25,2050,2.0,8,2050,0,1994,98033,-122.165,1970
220000.0,1.5,1660,2.0,7,1660,0,1981,98001,-122.279,1660
368500.0,1.75,2810,1.0,7,1520,1290,1965,98055,-122.193,1770
439950.0,2.25,2460,1.0,8,1720,740,1977,98042,-122.16,2460
179900.0,1.75,1230,1.0,6,1230,0,1970,98001,-122.251,1550
490000.0,2.5,2360,2.0,8,2360,0,2003,98011,-122.167,2360
425000.0,1.75,1730,1.0,7,980,750,1955,98004,-122.194,2100
533300.0,2.5,2770,2.0,9,2770,0,1991,98045,-121.76799999999999,2500
447500.0,2.0,1770,2.0,7,1630,140,1924,98118,-122.281,1640
768000.0,2.75,3030,2.0,8,3030,0,1980,98007,-122.146,2500
285000.0,1.75,2380,1.5,7,1320,1060,1935,98178,-122.22200000000001,1290
336900.0,1.75,1780,1.0,6,1780,0,1979,98019,-121.897,1440
415000.0,1.5,1540,2.0,7,1540,0,1967,98034,-122.193,1550
500000.0,2.25,1580,2.0,8,1580,0,1994,98029,-122.005,1770
337000.0,2.5,3200,2.0,8,3200,0,2003,98042,-122.15299999999999,3010
419950.0,2.5,2220,2.0,7,2220,0,2002,98059,-122.15,2220
290000.0,2.75,2240,2.0,7,1380,860,1946,98133,-122.34,1550
349950.0,1.75,1640,1.0,7,1040,600,1948,98118,-122.26,1460
330000.0,1.5,1170,1.0,7,1170,0,1960,98007,-122.135,1570
965000.0,2.25,3160,1.0,10,3160,0,1981,98072,-122.132,3530
515000.0,2.5,2100,2.0,8,2100,0,1986,98052,-122.105,2100
665000.0,2.5,2600,2.0,9,2600,0,1996,98059,-122.146,2950
265000.0,1.75,1630,1.5,7,1630,0,1985,98198,-122.31299999999999,1540
545400.0,2.0,2850,1.0,8,2340,510,2004,98023,-122.348,2860
350000.0,3.0,2560,2.0,9,2560,0,2004,98092,-122.178,2667
260000.0,1.5,980,2.0,7,840,140,2001,98133,-122.336,1100
2510000.0,3.25,5480,2.0,11,5480,0,1991,98166,-122.37100000000001,2500
355000.0,2.0,2160,1.5,8,2160,0,2000,98003,-122.303,2190
879000.0,3.0,3030,1.5,9,2080,950,1929,98119,-122.369,1910
833000.0,3.5,3560,2.0,10,2590,970,2006,98052,-122.10700000000001,3290
261590.0,1.0,760,1.0,6,760,0,1943,98178,-122.259,1050
512500.0,3.0,2260,2.0,7,2260,0,1909,98122,-122.31,1320
600000.0,1.75,1560,1.0,7,880,680,1946,98199,-122.39399999999999,2060
417500.0,3.0,2270,1.0,7,1340,930,1995,98125,-122.315,1870
970000.0,3.0,3480,2.0,8,3480,0,1964,98040,-122.21600000000001,3030
316000.0,2.25,1900,2.0,7,1900,0,1992,98038,-122.037,1520
397500.0,3.0,2350,1.0,9,1650,700,1989,98031,-122.211,2440
1350000.0,2.5,2390,1.0,9,1700,690,1952,98199,-122.40899999999999,2700
840000.0,2.5,3730,2.0,10,3730,0,1997,98075,-121.976,3490
270000.0,1.0,1780,1.0,9,1780,0,1954,98001,-122.265,1780
312900.0,2.5,1630,2.0,7,1630,0,2003,98038,-122.015,1830
325000.0,1.0,1130,1.5,6,1130,0,1945,98155,-122.31299999999999,1150
680000.0,1.75,2140,1.0,7,1070,1070,1952,98199,-122.391,1620
763000.0,2.5,3220,2.0,10,3220,0,1994,98075,-122.03,2610
375000.0,1.0,800,1.5,5,800,0,1950,98038,-121.986,1790
475000.0,2.5,1800,2.0,7,1690,110,2004,98118,-122.27600000000001,1570
219000.0,2.5,809,2.0,7,809,0,2003,98136,-122.384,1260
415000.0,2.25,1820,1.0,7,1240,580,1977,98074,-122.05,1820
90000.0,1.0,580,1.0,5,580,0,1943,98178,-122.251,1700
220000.0,1.0,580,1.0,5,580,0,1943,98178,-122.251,1700
616000.0,2.0,2900,1.0,8,1520,1380,1959,98116,-122.396,1810
269500.0,1.0,1140,1.0,6,1140,0,1968,98022,-121.962,1730
395350.0,1.0,1060,1.0,6,1060,0,1917,98117,-122.37200000000001,1460
770000.0,3.0,2320,1.0,7,1260,1060,1943,98040,-122.23200000000001,1760
840000.0,2.5,3450,2.0,9,3450,0,2000,98072,-122.025,3030
428950.0,1.0,1760,1.0,8,1310,450,1950,98126,-122.381,1350
800000.0,3.75,3370,2.0,9,3370,0,2005,98052,-122.10600000000001,3530
401000.0,1.0,1940,1.5,7,1940,0,1947,98177,-122.35799999999999,2170
303697.0,2.0,2520,1.0,7,1600,920,1955,98125,-122.291,2040
355000.0,1.0,1360,1.0,7,1360,0,1956,98125,-122.289,1490
350000.0,1.0,800,1.0,6,800,0,1960,98117,-122.36200000000001,1020
754999.0,2.5,3010,2.0,10,3010,0,1992,98075,-122.053,2840
982218.0,1.75,2340,2.0,9,2340,0,1988,98102,-122.319,2830
406500.0,2.0,1780,1.0,8,1780,0,1992,98059,-122.149,2470
1650000.0,3.25,4200,2.0,10,4200,0,1993,98024,-121.961,2370
565000.0,1.75,1720,1.0,7,860,860,1925,98103,-122.351,1360
160000.0,1.0,830,1.0,6,830,0,1920,98118,-122.265,1092
220000.0,1.0,1090,1.0,6,890,200,1954,98146,-122.35,1460
1284000.0,4.25,5040,2.0,11,5040,0,2004,98059,-122.133,4300
970000.0,2.75,3500,2.0,9,2950,550,1927,98126,-122.37899999999999,1450
115000.0,1.0,1080,1.0,5,1080,0,1950,98168,-122.33,1070
124000.0,1.0,1080,1.0,5,1080,0,1950,98168,-122.33,1070
157000.0,1.0,1080,1.0,5,1080,0,1950,98168,-122.33,1070
