,price,bathrooms,sqft_living,floors,grade,sqft_above,sqft_basement,yr_built,zipcode,long,sqft_living15
16598,635700.0,2.5,3240.0,1.0,9.0,1860.0,1380.0,1977.0,98074.0,,3150.0
16599,710000.0,2.5,2880.0,2.0,10.0,2880.0,0.0,1996.0,98075.0,,3490.0
16600,440000.0,1.75,1570.0,,7.0,980.0,590.0,,98177.0,-122.365,2420.0
16601,439000.0,2.5,3180.0,1.0,8.0,,1370.0,2006.0,98056.0,-122.181,1950.0
16602,455000.0,1.5,1310.0,1.5,6.0,1310.0,,1970.0,98052.0,-122.12200000000001,2970.0
16603,225000.0,,910.0,1.0,7.0,910.0,0.0,1981.0,98058.0,-122.152,
16604,250000.0,1.0,1460.0,1.0,7.0,1460.0,,1959.0,98058.0,,1490.0
16605,585000.0,3.25,3410.0,2.0,9.0,2470.0,940.0,1992.0,98027.0,-122.00299999999999,2450.0
16606,685000.0,1.75,2720.0,1.5,7.0,1580.0,1140.0,1925.0,98105.0,-122.29,1660.0
16607,420000.0,2.75,2280.0,1.0,8.0,1300.0,980.0,1959.0,98177.0,-122.363,2370.0
16608,245000.0,,670.0,1.0,6.0,670.0,0.0,1960.0,98144.0,-122.295,
16609,275000.0,2.0,1480.0,1.0,7.0,1480.0,0.0,1957.0,98055.0,-122.196,1450.0
16610,270000.0,2.0,,1.0,7.0,1390.0,940.0,1986.0,,-122.368,1570.0
16611,767250.0,3.0,2170.0,2.0,8.0,1710.0,460.0,1997.0,98115.0,-122.303,2170.0
16612,229000.0,2.0,1760.0,1.0,7.0,1760.0,0.0,1943.0,,-122.338,1190.0
16613,400000.0,,1240.0,1.5,,1240.0,,,98106.0,-122.359,1200.0
16614,2195000.0,3.25,5210.0,2.5,10.0,4940.0,270.0,1911.0,98136.0,-122.397,2590.0
16615,,2.0,2800.0,1.0,8.0,1400.0,1400.0,1963.0,,-122.163,1760.0
16616,,2.25,2060.0,2.0,,2060.0,0.0,,98077.0,-122.046,2160.0
16617,355500.0,2.0,2360.0,1.0,,2360.0,,1968.0,98010.0,-122.046,1860.0
16618,369000.0,2.5,2370.0,2.0,9.0,2370.0,0.0,1998.0,98042.0,-122.155,2370.0
16619,338500.0,1.0,,1.0,5.0,720.0,0.0,1951.0,98125.0,-122.29,1480.0
16620,256000.0,1.0,950.0,1.0,7.0,780.0,170.0,,98118.0,-122.28399999999999,1230.0
16621,470000.0,2.5,1980.0,2.0,8.0,,0.0,1994.0,98045.0,-121.802,2070.0
16622,675000.0,2.5,2540.0,2.0,9.0,2540.0,0.0,1940.0,98177.0,-122.36399999999999,2490.0
16623,369950.0,2.75,2760.0,1.0,8.0,1400.0,1360.0,1997.0,98042.0,-122.10799999999999,2340.0
16624,615000.0,3.5,2950.0,,9.0,2350.0,600.0,2005.0,98065.0,-121.85799999999999,2950.0
16625,1200690.0,3.0,3640.0,2.0,10.0,3640.0,0.0,1996.0,98006.0,-122.13,3330.0
16626,950000.0,1.75,2150.0,2.0,8.0,1870.0,280.0,,98112.0,-122.303,3920.0
16627,799500.0,2.5,2760.0,2.0,8.0,2760.0,0.0,1993.0,98112.0,-122.303,2760.0
16628,187000.0,,840.0,1.0,6.0,,0.0,1952.0,98168.0,-122.302,1610.0
16629,598000.0,2.25,2890.0,,9.0,2890.0,0.0,1977.0,98074.0,,2570.0
16630,,,2060.0,1.0,8.0,1340.0,720.0,1967.0,98155.0,-122.285,2320.0
16631,347950.0,2.25,1700.0,1.5,7.0,1700.0,0.0,1962.0,98059.0,-122.06700000000001,1810.0
16632,851000.0,2.5,3560.0,2.0,10.0,3560.0,0.0,1987.0,98053.0,,3660.0
16633,205000.0,1.0,1210.0,1.0,6.0,1210.0,0.0,,,-122.345,1320.0
16634,225000.0,2.25,1590.0,,7.0,1110.0,480.0,1979.0,98092.0,-122.184,
16635,705000.0,2.25,2620.0,1.0,8.0,,1100.0,1979.0,,-122.075,2760.0
16636,535000.0,2.5,3190.0,2.0,8.0,3190.0,0.0,2003.0,98059.0,-122.154,2480.0
16637,222500.0,2.0,1450.0,2.0,7.0,1450.0,0.0,,98022.0,,1450.0
16638,313500.0,,,,8.0,1000.0,270.0,2006.0,98106.0,-122.363,1270.0
16639,632000.0,2.25,2730.0,2.0,9.0,,0.0,1992.0,,-122.196,2700.0
16640,467000.0,2.0,1840.0,2.0,7.0,1840.0,0.0,2012.0,98155.0,-122.295,
16641,339000.0,,1970.0,,8.0,1380.0,590.0,1978.0,98030.0,-122.171,
16642,712000.0,,3200.0,,9.0,,0.0,,98075.0,-121.991,
16643,335000.0,,1060.0,1.0,7.0,,0.0,1967.0,,-122.23100000000001,1570.0
16644,470000.0,3.25,1740.0,2.0,8.0,1360.0,380.0,2007.0,98116.0,-122.382,1130.0
16645,367000.0,1.0,810.0,1.0,7.0,810.0,0.0,1968.0,98052.0,-122.134,1820.0
16646,440500.0,2.5,,2.0,7.0,,0.0,2007.0,98065.0,-121.884,2060.0
16647,305000.0,1.0,2100.0,1.0,7.0,1050.0,,1968.0,98058.0,-122.171,1600.0
16648,635000.0,1.75,,1.0,7.0,1020.0,510.0,1948.0,98117.0,-122.36,1530.0
16649,1020000.0,2.25,1670.0,1.5,8.0,1670.0,0.0,1903.0,98119.0,-122.367,2300.0
16650,342000.0,2.5,1175.0,2.0,8.0,740.0,435.0,2005.0,98103.0,-122.34200000000001,1710.0
16651,283000.0,,2130.0,1.0,8.0,1270.0,860.0,1978.0,98030.0,-122.16799999999999,1960.0
16652,430000.0,2.75,,1.0,8.0,1280.0,1190.0,1978.0,98022.0,-122.0,2200.0
16653,245000.0,,1700.0,,7.0,1700.0,,2000.0,98001.0,-122.26799999999999,1700.0
16654,355500.0,2.5,2600.0,2.0,8.0,,0.0,2004.0,98038.0,-122.041,2600.0
16655,395000.0,,1460.0,1.0,7.0,,0.0,1934.0,,-122.32,1790.0
16656,324900.0,2.25,,2.0,8.0,2010.0,0.0,1988.0,98032.0,-122.286,1660.0
16657,,1.75,1320.0,1.5,7.0,1320.0,0.0,1918.0,98116.0,-122.391,
16658,570000.0,2.5,3150.0,2.0,10.0,3150.0,0.0,1990.0,98058.0,-122.088,2920.0
16659,,,1960.0,2.0,8.0,1960.0,0.0,,,-122.105,2040.0
16660,1100000.0,1.75,2050.0,1.0,8.0,2050.0,0.0,1950.0,98004.0,-122.219,2980.0
16661,237000.0,1.5,1800.0,1.0,7.0,1800.0,0.0,1950.0,98001.0,-122.249,1400.0
16662,402000.0,1.0,1210.0,1.5,7.0,,0.0,1922.0,,-122.39200000000001,1400.0
16663,470000.0,2.25,1830.0,1.0,8.0,1830.0,0.0,1963.0,,-121.992,2020.0
16664,395900.0,1.75,,1.0,7.0,940.0,940.0,,98155.0,-122.292,1880.0
16665,442000.0,1.75,860.0,1.0,7.0,860.0,0.0,1948.0,98103.0,-122.331,1420.0
16666,795000.0,2.75,2890.0,2.0,10.0,,0.0,1997.0,,-122.072,3170.0
16667,190500.0,2.0,1390.0,,,1130.0,260.0,1980.0,98003.0,-122.305,1790.0
16668,808000.0,2.75,3340.0,2.0,9.0,3340.0,,1996.0,98027.0,-122.096,3230.0
16669,500000.0,2.5,2040.0,2.0,,2040.0,0.0,,98133.0,-122.354,1890.0
16670,775000.0,2.75,3010.0,2.0,,3010.0,0.0,1996.0,98075.0,-121.994,3330.0
16671,,1.75,2110.0,1.0,7.0,1100.0,1010.0,1962.0,98133.0,-122.35,2020.0
16672,496000.0,1.75,2110.0,,7.0,1100.0,1010.0,1962.0,98133.0,-122.35,2020.0
16673,448000.0,,2510.0,2.0,9.0,,0.0,2006.0,,-122.00299999999999,3400.0
16674,645000.0,2.25,2770.0,1.0,8.0,1570.0,1200.0,1969.0,98070.0,-122.47399999999999,2310.0
16675,464600.0,1.75,1120.0,1.5,7.0,1120.0,,1925.0,98136.0,,1490.0
16676,590000.0,1.0,1530.0,2.0,8.0,1530.0,0.0,1901.0,98122.0,-122.303,1310.0
16677,399000.0,2.5,1800.0,2.0,7.0,,110.0,2004.0,,-122.27600000000001,1570.0
16678,,1.0,,1.0,7.0,1030.0,0.0,1925.0,98118.0,-122.28299999999999,1510.0
16679,478000.0,1.75,,1.0,7.0,1210.0,0.0,1976.0,,-122.20200000000001,1520.0
16680,598800.0,1.0,1090.0,1.0,6.0,1090.0,,1958.0,98014.0,-121.87,
16681,430000.0,2.25,1790.0,1.0,7.0,1110.0,680.0,1973.0,98155.0,-122.294,2270.0
16682,433000.0,1.5,1550.0,1.0,7.0,1180.0,370.0,1963.0,98118.0,,1450.0
16683,,2.75,2400.0,1.0,8.0,1170.0,1230.0,1961.0,98058.0,-122.087,1690.0
16684,585000.0,1.75,2470.0,2.0,8.0,2470.0,0.0,1937.0,98070.0,-122.444,1470.0
16685,255000.0,1.0,1170.0,1.0,7.0,1170.0,0.0,1969.0,98055.0,,1430.0
16686,305000.0,1.0,1120.0,1.0,6.0,1120.0,0.0,1961.0,98059.0,-122.07799999999999,1120.0
16687,396000.0,1.0,1040.0,1.5,6.0,1040.0,0.0,1944.0,98117.0,-122.368,1310.0
16688,347500.0,2.5,2460.0,2.0,9.0,2460.0,0.0,1989.0,98023.0,-122.34899999999999,2390.0
16689,900000.0,2.5,3690.0,2.0,11.0,3690.0,0.0,1987.0,98027.0,-122.09200000000001,3370.0
16690,425000.0,1.75,,1.0,7.0,1400.0,560.0,1982.0,98077.0,,2010.0
16691,429000.0,2.5,1920.0,2.0,8.0,1920.0,0.0,1995.0,98045.0,-121.773,
16692,540000.0,2.25,1670.0,2.0,8.0,1220.0,450.0,2002.0,98199.0,-122.396,1630.0
16693,,,1340.0,1.0,,890.0,450.0,1974.0,,-121.898,1460.0
16694,1049000.0,2.25,2610.0,2.0,7.0,1980.0,630.0,1926.0,98112.0,-122.306,1940.0
16695,221000.0,1.75,1540.0,1.0,,1260.0,280.0,1966.0,98003.0,-122.30799999999999,
16696,,2.0,1640.0,1.0,,1640.0,0.0,1948.0,98125.0,-122.289,1750.0
16697,1150000.0,2.5,2100.0,,8.0,2100.0,0.0,1953.0,98004.0,-122.22200000000001,
16698,588000.0,1.75,1930.0,1.0,,1510.0,420.0,,98008.0,-122.11200000000001,1880.0
16699,234950.0,2.0,1430.0,1.0,7.0,1430.0,0.0,1994.0,98001.0,-122.23299999999999,1610.0
16700,580000.0,1.5,2430.0,1.5,7.0,1730.0,700.0,1928.0,98144.0,-122.292,2240.0
16701,637000.0,3.0,2460.0,,9.0,1840.0,620.0,1991.0,98006.0,-122.189,2530.0
16702,704000.0,2.25,2490.0,1.0,8.0,1490.0,1000.0,1953.0,98199.0,-122.40899999999999,1780.0
16703,210000.0,1.0,,1.0,6.0,880.0,0.0,,98168.0,-122.29799999999999,
16704,772000.0,2.5,2110.0,2.0,,2110.0,0.0,2000.0,98117.0,-122.363,1700.0
16705,763000.0,1.75,1850.0,2.0,8.0,1850.0,,1941.0,98117.0,-122.381,1410.0
16706,213500.0,1.5,2060.0,1.5,7.0,2060.0,0.0,1930.0,98030.0,-122.185,1780.0
16707,255000.0,1.0,1360.0,1.0,6.0,,680.0,1924.0,98155.0,-122.315,1360.0
16708,423500.0,2.0,2000.0,1.0,8.0,1430.0,570.0,1978.0,98033.0,-122.166,1530.0
16709,520000.0,1.5,1810.0,,8.0,1810.0,0.0,1954.0,98177.0,-122.37799999999999,2920.0
16710,,2.75,2230.0,1.0,8.0,1460.0,770.0,1977.0,98075.0,-122.04799999999999,2200.0
16711,795000.0,2.75,1820.0,1.0,,1820.0,0.0,1997.0,98116.0,-122.406,
16712,495000.0,3.0,,,8.0,2240.0,500.0,2003.0,98072.0,-122.15799999999999,2740.0
16713,455000.0,,2710.0,2.0,9.0,2710.0,0.0,1997.0,98058.0,-122.109,
16714,85000.0,1.0,910.0,1.0,5.0,910.0,0.0,1947.0,98032.0,-122.236,1160.0
16715,239000.0,2.0,1980.0,1.5,6.0,1980.0,0.0,1924.0,98055.0,-122.214,1360.0
16716,184900.0,1.0,1040.0,1.0,6.0,1040.0,0.0,,98023.0,-122.34299999999999,
16717,386000.0,,2810.0,1.0,8.0,1610.0,1200.0,1979.0,98058.0,-122.124,2400.0
16718,415000.0,2.5,,2.0,8.0,2000.0,0.0,1999.0,98133.0,-122.35,1790.0
16719,387000.0,1.0,1530.0,1.0,7.0,1210.0,320.0,1962.0,98118.0,-122.289,
16720,,4.0,5110.0,2.5,11.0,5110.0,0.0,1906.0,98112.0,-122.304,4110.0
16721,685000.0,2.25,3133.0,2.0,9.0,2533.0,,1965.0,98166.0,-122.338,
16722,340000.0,,2020.0,1.0,7.0,1070.0,950.0,1941.0,98168.0,,1340.0
16723,422000.0,1.0,750.0,1.0,6.0,750.0,,1926.0,98118.0,-122.272,1120.0
16724,442000.0,2.5,,2.0,8.0,1980.0,0.0,1994.0,98011.0,-122.196,2610.0
16725,280000.0,1.0,1200.0,1.0,6.0,920.0,280.0,1943.0,98168.0,-122.331,1280.0
16726,1150000.0,2.5,3580.0,2.0,9.0,3580.0,0.0,,98033.0,-122.20200000000001,2710.0
16727,,2.5,2010.0,2.0,7.0,2010.0,,1990.0,,-121.985,1550.0
16728,569000.0,,1730.0,1.0,,1060.0,670.0,1924.0,98103.0,-122.34899999999999,1360.0
16729,1355000.0,3.5,5960.0,2.0,10.0,4770.0,1190.0,,98008.0,-122.10700000000001,2810.0
16730,,1.0,860.0,1.0,7.0,860.0,0.0,1960.0,98032.0,,1250.0
16731,468000.0,1.5,1370.0,1.0,7.0,1370.0,0.0,1939.0,98177.0,-122.361,1370.0
16732,237100.0,1.75,1360.0,1.0,7.0,1360.0,0.0,1963.0,98198.0,-122.309,2240.0
16733,,2.5,2530.0,2.0,8.0,2530.0,0.0,1993.0,98003.0,-122.31200000000001,2220.0
16734,500000.0,2.0,,2.0,7.0,1680.0,0.0,1900.0,98144.0,-122.29299999999999,2540.0
16735,290000.0,,1580.0,2.0,7.0,1580.0,0.0,1995.0,98055.0,-122.18799999999999,1580.0
16736,1185000.0,3.5,3890.0,2.0,9.0,2840.0,1050.0,1968.0,98117.0,-122.39200000000001,2870.0
16737,365000.0,2.0,,1.5,7.0,1600.0,0.0,1927.0,98126.0,-122.381,1190.0
16738,146300.0,1.0,,1.0,6.0,1200.0,0.0,1975.0,98092.0,-122.12799999999999,1200.0
16739,554000.0,,,1.0,8.0,1760.0,,1977.0,98005.0,-122.154,2090.0
16740,424000.0,2.0,1670.0,1.0,7.0,1170.0,500.0,1972.0,98034.0,-122.2,1500.0
16741,1348000.0,3.5,4640.0,2.0,10.0,3210.0,1430.0,2007.0,98027.0,-122.07799999999999,3810.0
16742,508500.0,1.5,1800.0,1.5,7.0,1800.0,0.0,,98115.0,-122.285,1420.0
16743,244500.0,1.75,1210.0,1.0,7.0,1210.0,0.0,1985.0,98042.0,-122.08,
16744,206000.0,2.5,1280.0,2.0,7.0,1280.0,0.0,2005.0,98055.0,-122.195,1460.0
16745,643500.0,2.0,1650.0,2.0,8.0,1650.0,0.0,1945.0,,-122.374,1730.0
16746,372500.0,1.75,1590.0,,7.0,1590.0,0.0,1922.0,98133.0,-122.34200000000001,1610.0
16747,630000.0,,1900.0,1.0,8.0,1720.0,180.0,1957.0,98107.0,-122.36200000000001,1770.0
16748,418000.0,2.5,1500.0,2.0,8.0,1500.0,0.0,2005.0,98029.0,-121.994,2080.0
16749,425000.0,2.5,2689.0,2.0,9.0,2689.0,0.0,2006.0,98030.0,-122.184,2665.0
16750,800000.0,2.75,,2.0,9.0,3250.0,,2007.0,98027.0,-121.99700000000001,3920.0
16751,208000.0,1.0,960.0,1.0,7.0,960.0,0.0,1951.0,98168.0,-122.295,1630.0
16752,476000.0,1.75,1650.0,1.0,,1650.0,0.0,,98075.0,-122.044,2040.0
16753,277500.0,2.5,1690.0,2.0,8.0,,0.0,2003.0,98023.0,-122.34700000000001,2550.0
16754,478000.0,1.75,2790.0,1.0,8.0,1410.0,1380.0,,98027.0,-121.999,1900.0
16755,890000.0,2.75,2310.0,3.0,8.0,2310.0,0.0,1979.0,98122.0,-122.291,
16756,,3.5,1790.0,3.0,8.0,1390.0,400.0,2000.0,98199.0,-122.384,1560.0
16757,205000.0,1.0,1230.0,,6.0,1230.0,0.0,1965.0,98003.0,-122.334,1230.0
16758,665000.0,2.0,1620.0,1.5,8.0,1620.0,0.0,1929.0,98115.0,-122.322,1470.0
16759,518000.0,2.75,2440.0,1.0,8.0,1440.0,,,98133.0,-122.351,2030.0
16760,,2.25,2100.0,2.0,8.0,2100.0,,1979.0,98033.0,-122.171,1780.0
16761,330000.0,2.5,3040.0,2.0,7.0,,0.0,2003.0,98092.0,-122.16799999999999,2760.0
16762,449400.0,3.0,2490.0,2.0,,,0.0,2007.0,98056.0,,2470.0
16763,829000.0,,,1.0,9.0,2690.0,,2007.0,98053.0,-122.024,1440.0
16764,450000.0,1.75,2190.0,1.0,8.0,2190.0,0.0,1964.0,98034.0,-122.23899999999999,2040.0
16765,310000.0,1.75,1490.0,1.0,7.0,1490.0,0.0,1959.0,98059.0,-122.163,1340.0
16766,615000.0,2.25,2530.0,2.0,9.0,2530.0,0.0,1985.0,98072.0,,3110.0
16767,605000.0,2.0,2060.0,1.0,,,940.0,,98103.0,-122.352,1500.0
16768,437500.0,2.25,1970.0,2.0,9.0,1970.0,0.0,1977.0,98027.0,-121.991,
16769,545000.0,1.75,,1.5,7.0,1400.0,0.0,1925.0,98117.0,-122.38799999999999,
16770,770000.0,2.5,3680.0,1.0,10.0,2390.0,1290.0,1985.0,98052.0,-122.12,
16771,600000.0,,3000.0,2.0,8.0,3000.0,0.0,1975.0,98052.0,-122.105,2270.0
16772,560000.0,1.0,1440.0,2.0,7.0,1440.0,0.0,1910.0,98103.0,-122.354,1850.0
16773,1920000.0,5.75,7730.0,2.0,12.0,6660.0,1070.0,2004.0,98077.0,-122.084,
16774,457000.0,1.0,1170.0,1.5,7.0,,0.0,,98117.0,-122.37799999999999,
16775,585000.0,1.0,1770.0,1.5,6.0,1520.0,250.0,1949.0,,,1060.0
16776,560000.0,2.0,1860.0,,8.0,1860.0,0.0,1985.0,98027.0,,1960.0
16777,345000.0,1.0,770.0,,5.0,770.0,0.0,1917.0,98116.0,-122.389,1550.0
16778,550000.0,3.5,3820.0,2.0,8.0,2440.0,1380.0,1955.0,98108.0,-122.295,2520.0
16779,589950.0,2.5,3190.0,,10.0,3190.0,0.0,,98038.0,-122.00299999999999,3400.0
16780,327000.0,1.5,1320.0,1.0,,1320.0,0.0,1970.0,98059.0,-122.14299999999999,1730.0
16781,800000.0,2.25,,2.0,,1730.0,0.0,1947.0,98070.0,-122.464,1400.0
16782,150000.0,,1010.0,1.0,6.0,1010.0,,1966.0,98014.0,-121.90100000000001,2020.0
16783,425000.0,2.5,1140.0,3.0,8.0,1140.0,0.0,2007.0,98107.0,-122.383,1290.0
16784,,1.0,860.0,1.0,7.0,860.0,0.0,1973.0,98034.0,-122.211,1360.0
16785,273000.0,1.75,1540.0,,6.0,1540.0,0.0,,,-121.76299999999999,1540.0
16786,750000.0,2.25,2160.0,1.0,8.0,1080.0,1080.0,1961.0,98040.0,-122.221,2780.0
16787,240000.0,1.5,1450.0,1.0,,1450.0,0.0,1963.0,98031.0,-122.20299999999999,1460.0
16788,400000.0,1.75,1830.0,1.0,8.0,1830.0,0.0,1978.0,98023.0,-122.389,1990.0
16789,230000.0,1.5,1630.0,1.0,,980.0,650.0,1980.0,98023.0,-122.368,1440.0
16790,372000.0,2.5,2500.0,2.0,8.0,2500.0,0.0,1990.0,98031.0,,
16791,459500.0,1.75,1470.0,1.0,7.0,1030.0,440.0,1984.0,,-122.337,1100.0
16792,582000.0,2.5,2380.0,2.0,8.0,2380.0,0.0,1995.0,98056.0,-122.17299999999999,2450.0
16793,465000.0,2.5,2170.0,1.0,7.0,1420.0,750.0,1969.0,98034.0,-122.219,1710.0
16794,386000.0,2.0,2120.0,1.0,,2120.0,0.0,1991.0,98058.0,-122.16,2660.0
16795,546000.0,2.5,1530.0,2.0,8.0,1530.0,,1998.0,98007.0,-122.141,1530.0
16796,278000.0,1.75,2710.0,1.0,7.0,2060.0,650.0,1965.0,98001.0,-122.272,1690.0
16797,540000.0,2.5,2860.0,2.0,8.0,2860.0,0.0,2004.0,98065.0,-121.855,2650.0
16798,529000.0,1.75,,2.0,,2800.0,0.0,1934.0,98065.0,-121.829,1600.0
16799,,1.0,1120.0,1.5,7.0,1120.0,0.0,1946.0,98177.0,-122.37200000000001,1370.0
16800,210000.0,1.0,1730.0,1.0,7.0,1430.0,300.0,1963.0,98001.0,-122.28,1820.0
16801,225000.0,1.0,1010.0,1.0,6.0,1010.0,0.0,1926.0,98032.0,-122.238,980.0
16802,,2.5,2350.0,2.0,9.0,2350.0,0.0,1990.0,98074.0,-122.045,2590.0
16803,,5.25,2860.0,2.0,7.0,2860.0,0.0,1978.0,98002.0,-122.221,1390.0
16804,1650000.0,3.5,,2.0,10.0,3485.0,800.0,1946.0,,-122.40899999999999,2960.0
16805,1017100.0,3.75,4060.0,2.0,10.0,4060.0,0.0,2002.0,98074.0,-122.053,4020.0
16806,150000.0,1.0,1310.0,1.0,7.0,960.0,350.0,1962.0,98001.0,-122.285,1310.0
16807,400950.0,1.75,2320.0,1.0,7.0,1400.0,,,98136.0,-122.38600000000001,1420.0
16808,,2.25,2210.0,,9.0,2210.0,,,98074.0,-122.07,2330.0
16809,449000.0,2.75,2090.0,1.5,8.0,1680.0,410.0,1941.0,98166.0,-122.34700000000001,1990.0
16810,630000.0,2.5,2240.0,1.0,,1250.0,990.0,1926.0,98115.0,-122.311,1380.0
16811,336000.0,1.0,1180.0,1.0,6.0,1180.0,0.0,1949.0,98133.0,-122.34200000000001,
16812,299950.0,1.75,1560.0,,7.0,1560.0,0.0,1965.0,98092.0,-122.164,2460.0
16813,,2.0,1970.0,1.0,8.0,1350.0,620.0,1962.0,98133.0,-122.335,1980.0
16814,150000.0,1.0,840.0,,6.0,840.0,0.0,1925.0,98055.0,-122.211,1480.0
16815,175000.0,1.0,840.0,1.0,6.0,840.0,0.0,1925.0,98055.0,-122.211,1480.0
16816,305000.0,2.0,1830.0,1.0,,1830.0,0.0,,98023.0,-122.39399999999999,2490.0
16817,2574000.0,3.75,4475.0,2.0,12.0,2659.0,1816.0,1999.0,98033.0,-122.208,4340.0
16818,607500.0,1.5,1800.0,1.0,,1200.0,600.0,,98117.0,-122.385,1580.0
16819,505000.0,1.0,1250.0,1.0,7.0,950.0,300.0,1920.0,98117.0,-122.365,1290.0
16820,280500.0,1.75,2440.0,1.0,7.0,1220.0,1220.0,,98198.0,-122.314,1650.0
16821,610000.0,2.5,2910.0,2.0,10.0,2910.0,0.0,1993.0,98058.0,-122.152,2680.0
16822,381000.0,2.75,3060.0,2.0,8.0,3060.0,0.0,2003.0,98042.0,-122.098,2590.0
16823,482000.0,2.25,2230.0,,8.0,1320.0,910.0,1978.0,,-122.07600000000001,2080.0
16824,379950.0,1.0,1270.0,1.0,7.0,,0.0,1977.0,98034.0,-122.19200000000001,1480.0
16825,2500000.0,4.5,4300.0,,11.0,4300.0,0.0,1985.0,98039.0,-122.23700000000001,3070.0
16826,425000.0,,1580.0,1.0,7.0,1180.0,400.0,1992.0,98053.0,,1580.0
16827,580000.0,2.25,2570.0,2.0,8.0,2570.0,0.0,1980.0,98053.0,-122.042,2390.0
16828,605000.0,1.0,860.0,1.0,7.0,860.0,0.0,1952.0,98004.0,-122.20200000000001,1740.0
16829,194000.0,1.0,820.0,1.0,8.0,760.0,60.0,2007.0,98126.0,-122.37200000000001,1770.0
16830,546200.0,2.25,2090.0,2.0,8.0,2090.0,0.0,,98074.0,-122.03,1850.0
16831,1395000.0,3.5,3560.0,,10.0,2560.0,,2014.0,98040.0,-122.225,3100.0
16832,315000.0,1.75,1860.0,1.0,7.0,1240.0,620.0,1961.0,98059.0,-122.14299999999999,1940.0
16833,465000.0,1.5,900.0,1.5,6.0,,0.0,1941.0,98116.0,-122.39299999999999,
16834,330000.0,1.0,1160.0,1.0,,580.0,580.0,1963.0,98010.0,-121.939,1160.0
16835,795000.0,2.75,3100.0,,10.0,3100.0,0.0,1998.0,98052.0,-122.109,3140.0
16836,,2.25,2300.0,1.0,7.0,1280.0,1020.0,,98058.0,-122.16,1640.0
16837,1300000.0,2.5,3110.0,2.0,11.0,2040.0,1070.0,1990.0,98117.0,-122.402,3110.0
16838,126500.0,1.0,1130.0,,6.0,1130.0,,1942.0,,-122.34,1190.0
16839,760000.0,2.5,2920.0,2.0,9.0,2920.0,0.0,2004.0,98052.0,-122.125,3020.0
16840,540000.0,1.25,1230.0,2.0,9.0,1050.0,180.0,2009.0,98112.0,-122.304,1100.0
16841,446000.0,2.75,2190.0,1.0,7.0,1370.0,820.0,1978.0,98028.0,-122.257,2280.0
16842,170000.0,0.75,,1.0,,850.0,0.0,1903.0,98019.0,-121.48,900.0
16843,379000.0,2.5,1500.0,1.0,7.0,1000.0,500.0,1972.0,,-122.17399999999999,1840.0
16844,,4.0,4620.0,2.5,11.0,3870.0,750.0,1915.0,,-122.309,2710.0
16845,800000.0,,3150.0,2.0,9.0,3150.0,,2004.0,98075.0,-121.97399999999999,3200.0
16846,260000.0,1.0,1300.0,1.0,7.0,1300.0,0.0,,98042.0,-122.087,1260.0
16847,820000.0,,3160.0,1.0,7.0,1580.0,1580.0,1960.0,98040.0,-122.208,2440.0
16848,449950.0,1.75,2070.0,1.0,7.0,2070.0,,1999.0,98092.0,-122.008,
16849,392000.0,2.25,1790.0,1.0,7.0,1220.0,570.0,1974.0,98034.0,-122.226,2040.0
16850,465000.0,2.5,1650.0,2.0,8.0,1650.0,0.0,1999.0,98075.0,-122.016,
16851,,,,1.0,7.0,1230.0,840.0,1977.0,,-122.12,1770.0
16852,520000.0,1.5,1580.0,1.5,7.0,1180.0,400.0,1923.0,98103.0,,1580.0
16853,546800.0,2.25,2170.0,1.0,8.0,1420.0,,1975.0,98008.0,-122.109,2390.0
16854,825000.0,2.75,2220.0,1.0,,1560.0,,1953.0,98004.0,-122.205,2500.0
16855,337000.0,1.75,1440.0,1.0,,1440.0,0.0,1985.0,98155.0,-122.32799999999999,1950.0
16856,333000.0,1.0,720.0,1.0,6.0,720.0,0.0,1942.0,,-122.36200000000001,1200.0
16857,380000.0,2.0,1120.0,2.0,8.0,760.0,360.0,2004.0,98116.0,,1120.0
16858,280000.0,2.5,1970.0,2.0,8.0,1970.0,0.0,1992.0,98003.0,-122.306,1970.0
16859,202000.0,1.5,1420.0,1.0,6.0,1420.0,0.0,1990.0,98022.0,-121.999,1090.0
16860,585000.0,2.5,2250.0,2.0,8.0,,0.0,2001.0,98075.0,-122.03399999999999,
16861,435000.0,2.0,2630.0,1.0,8.0,1330.0,1300.0,1956.0,98056.0,-122.19,1900.0
16862,1200000.0,3.5,4740.0,2.0,11.0,4740.0,0.0,2003.0,98053.0,-122.075,2120.0
16863,364000.0,2.25,1280.0,2.0,7.0,1280.0,0.0,1992.0,98144.0,-122.302,1250.0
16864,300000.0,1.0,1260.0,1.0,,1260.0,0.0,1946.0,98115.0,-122.29899999999999,2100.0
16865,558000.0,1.75,1930.0,1.0,8.0,1930.0,0.0,2006.0,,-122.022,1670.0
16866,199950.0,1.5,1048.0,1.0,7.0,1048.0,0.0,1942.0,98055.0,-122.212,950.0
16867,515000.0,2.25,1640.0,1.0,8.0,1640.0,0.0,1962.0,98006.0,-122.17200000000001,2110.0
16868,590000.0,2.5,,2.0,8.0,2380.0,0.0,2004.0,98136.0,-122.391,1370.0
16869,813500.0,2.0,2530.0,1.0,8.0,2220.0,,,98005.0,-122.167,2500.0
16870,725000.0,,,2.0,8.0,2700.0,0.0,1992.0,98033.0,-122.161,1540.0
